source_key	jambu_id	id_basis	headword	gloss	tags	accent_type	turner	first_proto_form	proto_accent_nucleus	proto_nuclei	etymology	inflection
liljegren-LX001957	f_qcrkkxrszv7hc	source-key alias	safaá thíi	to clean	verb tr compound conjunct-verb incorporating	multiple				0		
liljegren-LX001958	f_2pdxgciput3ci	source-key alias	safár	trip, journey	noun f Palula-noun-class-i loanword loan:Arabic loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Arabic): safar	Inflection: i-decl (Obl, pl): -í
liljegren-LX001959	f_no75pl6faee22	source-key alias	sahaát	time, a while	noun f Palula-noun-class-i loanword loan:Pashto	second-mora		Origin:		2	Origin: Pashto: saat	Inflection: i-decl (Obl, pl): saheetí
liljegren-LX001960	f_kjhljkr6qbdjm	source-key alias	sahí	correct, accurate, true; fine	adj indecl loanword loan:Arabic loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Arabic): sahi	
liljegren-LX001961	f_d2lbhqkostrwa	source-key alias	saká	real (brother, sister, etc.)	adj indecl	short-or-diphthong				0		
liljegren-LX001962	f_3npdubdbsskkc	source-key alias	salaám	greeting	noun f Palula-noun-class-i loanword loan:Arabic loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Arabic): salaam	Inflection: i-decl (Obl, pl): saleemí; Usage: Primarily used as a non-verb element in complex predicates
liljegren-LX001963	f_isxpopvxtb5qe	source-key alias	salaám thíi	to greet	verb tr compound conjunct-verb non-incorporating	multiple				0		Restriction: Fem agr with non-verb element in pfv
liljegren-LX001964	f_d7x7enup4dnqi	source-key alias	salír	big pair of scissors	noun f Palula-noun-class-i	short-or-diphthong				0		Inflection: i-decl (Obl): -í
liljegren-sam	f_x7begrttrgacs	source-key alias	sam	equally	adv degree	implicit-short				0		
liljegren-LX001965	f_pu4l4e32tm2by	source-key alias	samandár	sea, ocean	noun f Palula-noun-class-i	short-or-diphthong				0		Inflection: i-decl (Obl, pl): -í
liljegren-LX001966	f_ibphqet5gnq6s	source-key alias	samaṭíi	to collect, gather, call together	verb tr Palula-verb-class-L-e	first-mora	13190	samarthayatē		5	samarthayatē 'resolves; perceives; comforts' (T: 13190)	Inflection: L:e (Prs): samaṭáanu, (Pfv): samaṭílu, (Cv): samaṭí, (Imp): samaṭá; Morphemic form: samaṭ-é-
liljegren-LX001967	f_5q3tckszfcksq	source-key alias	sambáaṛa	to watch out, defend oneself	verb intr Palula-verb-class-L-consonant	first-mora				0		Inflection: L:cons (Prs): sambaṛáanu, (Pfv): sambaṛílu, (Cv): sambaṛí, (Imp): sambáaṛ; Morphemic form: sambáṛ-
liljegren-LX001968	f_rfoq35dg2ahly	source-key alias	samóo	to build, put together, construct, design	verb tr Palula-verb-class-L-a	first-mora	12975	sam̆māti		3	sam̆māti 'is contained in' (T: 12975)	Inflection: L:a (Prs): samaáanu, (Pfv): samóolu, (Cv): samaá, (Imp): samá; Morphemic form: sam-á-
liljegren-LX001969	f_vpz7fb64agszw	source-key alias	sangí	(along) with; at, by; to	postp	short-or-diphthong	13082	san̆gá-	2	2	san̆gá- 'battle (masc); contact with; addiction to' (T: 13082)	Restriction: With preceding oblique nominal argument or an accusative pro-form.
liljegren-LX001970	f_ubdwh4ic73zpc	source-key alias	saṇḍá	buffalo bull	noun m Palula-noun-class-aan	short-or-diphthong	13331	sā́ṇḍa-	1	2	sā́ṇḍa- 'uncastrated (of bull)' (T: 13331)	Inflection: aan-decl (Pl): saṇḍagaán
liljegren-LX001971	f_hf7t4pj6fyyk4	source-key alias	saṇḍameé	buffalo marrow	noun f	second-mora				0		
liljegren-LX001972	f_5vn3cgjipe6ti	source-key alias	sarák	road	noun f Palula-noun-class-i loanword loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu: saṛak, sarak	Inflection: i-decl (Obl, pl): -í
liljegren-LX001973	f_soxyg4fbkbhja	source-key alias	sarayíi	to consider sth	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): sarayáanu, (Pfv): sarayílu, (Cv): sarayí, (Imp): sarayá; Morphemic form: saráy-é-
liljegren-LX001974	f_bgsvruatqwzju	source-key alias	sarayíǰa	to appear, seem	verb intr Palula-verb-class-L-e	short-or-diphthong				0		Inflection: L:e (Prs): sarayiǰáanu, (Pfv): sarayiǰílu, (Cv): sarayiǰí, (Imp): sarayíǰ; Morphemic form: saráy-íǰ-
liljegren-LX001975	f_oub2afpbuksl6	source-key alias	sarbaraá	leader; head (of tribe)	noun m Palula-noun-class-aan loanword loan:Persian loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Persian): sar-ba-raa	Inflection: aan-decl (Pl): sarbarahaán
liljegren-LX001976	f_2hac7zqsshrgi	source-key alias	sarṭifikéṭ	certificate	noun m Palula-noun-class-i loanword loan:English loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (English 'certificate')	Inflection: i-decl (Obl, pl): -í
liljegren-LX001977	f_5ha4lvf5cb66y	unique cited original and full etymology	sastíi	to recuperate, recover (from illness)	verb intr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): sastáanu, (Pfv): sastíilu, (Cv): sastí; Morphemic form: sast-é-
liljegren-LX001978	f_zrvqzn3qy2rpk	source-key alias	sataašúma	seventeenth	determiner	short-or-diphthong				0		
liljegren-LX001979	f_3rorsx6tbtdf4	source-key alias	sateé	all seven; the seven	num	second-mora				0		
liljegren-LX001980	f_p2wioa7mhm24c	source-key alias	sateemaáǰ	groin	noun f Palula-noun-class-i	second-mora				0		Inflection: i-decl (Obl): sateemaǰí
liljegren-LX001981	f_menivji7rndby	source-key alias	satóoš	seventeen	num	first-mora	13146	saptádaśa	2	4	saptádaśa '17' (T: 13146)	Morphemic form: satáaš
liljegren-LX001982	f_afeoc34pryeaa	source-key alias	satúma	seventh	determiner	short-or-diphthong				0		
liljegren-LX001983	f_o5uivrxfa636o	unique cited original and full etymology	sáu	hundred, one hundred	num	short-or-diphthong				0		Inflection: a-decl (Pl): sáwa, sóo
liljegren-saxt	f_qlmemaa53m6yi	source-key alias	saxt	tough, hard, harsh; very	adj indecl loanword loan:Pashto loan:Persian loan:Urdu	implicit-short		Origin:		2	Origin: Urdu/Pashto (Persian): saxt	
liljegren-LX001984	f_h2df3gghdd2wu	source-key alias	saxtí	severity; punishment	noun f Palula-noun-class-a	short-or-diphthong				0		Inflection: a-decl (Pl): -á
liljegren-LX001985	f_ji2pxqp2wrenm	source-key alias	sazaá	punishment	noun m Palula-noun-class-i loanword loan:Persian loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Persian): sazaa	Inflection: i-decl (Obl, pl): sazeeyí
liljegren-LX001986	f_ogvdvsdfburq6	source-key alias	sazaá díi	to punish, beat up	verb tr compound conjunct-verb non-incorporating	multiple				0		
liljegren-se_1	f_gepcvubluw2sk	source-key alias	se	the; that (agr: rem fem / rem non-nom masc)	determiner demonstrative	implicit-short				0		
liljegren-se_2	f_gepcvubluw2sk	unique cited original and full etymology	se	the; those (agr: rem)	determiner demonstrative	implicit-short				0		
liljegren-se_3	f_gepcvubluw2sk	unique cited original and full etymology	se	it; she (rem fem nom)	pron demonstrative	implicit-short				0		
liljegren-se_4	f_gepcvubluw2sk	unique cited original and full etymology	se	they (rem nom)	pron demonstrative	implicit-short				0		
liljegren-LX001987	f_5a2umc2xiye7s	source-key alias	seéb	Sir, lord	honorific loanword loan:Arabic loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Arabic): saahib, saahab, saab	Inflection: a-decl (Obl): -á, (Pl): -aán
liljegren-LX001988	f_43c2h66a7nypq	source-key alias	seentá	will, should	verb modal	short-or-diphthong				0		
liljegren-LX001989	f_2kod5ctew655s	source-key alias	séeri	whole, good, healthy (fem)	adj	first-mora				0		
liljegren-LX001990	f_zfyhpfdedemsw	source-key alias	seešambá	Tuesday	noun m Palula-noun-class-i loanword loan:Persian	short-or-diphthong		Origin:		2	Origin: Persian: sih-šambih, sih-šamba	Inflection: i-decl (Obl): seešambái
liljegren-LX001991	f_eukvhudzgf24a	source-key alias	séeti	thigh	noun f Palula-noun-class-m	first-mora	13073	sakthán-	2	2	sakthán- 'thigh, thighbone' (T: 13073)	Inflection: m-decl (Pl): -m
liljegren-LX001992	f_7owcyhdbu2uqu	source-key alias	séez	size	noun f Palula-noun-class-a loanword loan:English loan:Urdu	first-mora		Origin:		2	Origin: Urdu (English 'size')	Inflection: a-decl (Obl): -a
liljegren-LX001993	f_ilezzkpvvnfjo	source-key alias	sifát	praise; ability	noun f Palula-noun-class-i loanword loan:Persian loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Persian): sifat	Inflection: i-decl (Obl, pl): -í
liljegren-LX001994	f_jk2zg3flao2s4	source-key alias	sifát thíi	to praise	verb tr compound conjunct-verb non-incorporating	multiple				0		Restriction: Fem agr with non-verb element in pfv; possessive complement
liljegren-LX001995	f_qkw6idfy3pv5y	source-key alias	síi	to sleep	verb intr Palula-verb-class-T	first-mora	13902	svápati	1	3	svápati 'sleeps' (T: 13902)	Inflection: T (Prs): suáanu, (Pfv): sútu, (Cv): seé, (Imp): so; Morphemic form: so-, sut-
liljegren-LX001996	f_24gefkd42wilm	source-key alias	síin	dream	noun f Palula-noun-class-a	first-mora	13481	*supna-		2	*supna- 'dream' (T: 13481)	Inflection: a-decl (Obl, pl): -a
liljegren-LX001997	f_s2z2tfzryd5cy	source-key alias	siiná	chest	noun m Palula-noun-class-ee loanword loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu: siina	Inflection: ee-decl (Pl): siineé
liljegren-LX001998	f_e2hoxaa2feapq	source-key alias	síitu	sewed (masc sg)	verb tr	first-mora				0		
liljegren-LX001999	f_p7tyx6mawteau	source-key alias	síiu	bridge	noun f Palula-noun-class-a	first-mora	13585	sḗtu-	1	2	sḗtu- 'dam, bridge; boundary (m)' (T: 13585)	Inflection: a-decl (Obl, pl): síiwa
liljegren-LX002000	f_zahtlwdo62egk	source-key alias	siká	coin	noun m Palula-noun-class-ee	short-or-diphthong				0		Inflection: ee-decl (Pl): sikeé
liljegren-LX002001	f_qmrjkn7ozuecc	source-key alias	síla	to sew	verb tr Palula-verb-class-T	short-or-diphthong	13444	sī́vyati	1	3	sī́vyati 'sews' (T: 13444)	Inflection: T (Prs): siláanu, (Pfv): síitu, (Cv): silí, (Imp): sil; Morphemic form: sil-, síit-
liljegren-LX002002	f_sx6fchp27tfew	source-key alias	siléeni	needle	noun f Palula-noun-class-m	first-mora				0		Inflection: m-decl (Pl): -m
liljegren-LX002003	f_fqmtbuhquxkkq	source-key alias	silsilá	manner, way	noun f Palula-noun-class-i loanword loan:Arabic loan:Persian loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Persian/Arabic): silsila	Inflection: i-decl (Pl): silsileé
liljegren-LX002004	f_dpdhpb32rfazk	source-key alias	síndu	wet	adj	short-or-diphthong	13693	*stinta		2	*stinta 'wet' (T: 13693)	Inflection: Reg (Fem): síndi; Morphemic form: sind-
liljegren-LX002005	f_nk3gflxxjudhy	source-key alias	sirázar	gold	noun m Palula-noun-class-a loanword loan:Pashto	short-or-diphthong		Origin:		2	Origin: Pashto '(red) gold': sara zar	Inflection: a-decl (Obl, pl): -a
liljegren-LX002006	f_t2i4p2zh7dstw	source-key alias	sírif	only	adv degree loanword loan:Arabic loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Arabic): sirf	
liljegren-LX002007	f_htvfsahauko4o	source-key alias	siríka	to move away, shift position	verb intr Palula-verb-class-L-a	short-or-diphthong				0		Inflection: L:a (Prs): sirikáanu, (Pfv): sirikílu, (Cv): sirikí, (Imp): sirík; Morphemic form: sirík-
liljegren-LX002008	f_tutch7kz45mgu	source-key alias	sirikóo	to move sth out of the way, put away sth, withdraw	verb tr Palula-verb-class-L-a	first-mora				0		Inflection: L:a (Prs): sirikaáanu, (Pfv): sirikóolu, (Cv): sirikaá, (Imp): siriká; Morphemic form: sirík-á-
liljegren-LX002009	f_ptbsdpoffnm6o	source-key alias	sitaár	sitar (musical instrument)	noun m Palula-noun-class-i loanword loan:Persian	second-mora		Origin:		2	Origin: Persian: sih-taar	Inflection: i-decl (Pl, obl): siteerí
liljegren-LX002010	f_a5lmqdh2pkpay	source-key alias	sígal	sand (fine, black)	noun m Palula-noun-class-a	short-or-diphthong	13386	síkatā-	1	3	síkatā- 'grain of sand; sand, gravel (fem)' (T: 13386)	Inflection: a-decl (Obl): -a
liljegren-LX002011	f_qlu3xaijugkxi	source-key alias	sigéeli	Sigeli (pass between Biori Valley and Badrugal)	noun f proper-noun	first-mora				0		
liljegren-LX002012	f_az4aczeo5vex6	source-key alias	sigréṭ	cigarette	noun f Palula-noun-class-i loanword loan:English loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (English 'cigarette')	Inflection: i-decl (Obl, pl): -í
liljegren-so_1	f_6jzk7yuz6ug3i	unique cited original and full etymology	so	the; that (agr: rem nom masc)	determiner demonstrative	implicit-short	12815	sá	1	1	sá ; sṓ 'nom.sg.masc pron. and pronom. adj. he, that' (T: 12815)	
liljegren-so_2	f_mnfhbtao7szde	source-key alias	so	it; he (rem masc nom)	pron demonstrative	implicit-short				0		
liljegren-LX002013	f_lr7endt5wzmfa	source-key alias	soóč	thinking	noun f Palula-noun-class-i loanword loan:Urdu	second-mora		Origin:		2	Origin: Urdu: soč	Inflection: i-decl (Obl): -í; Usage: Primarily used as a non-verb element in complex predicates
liljegren-LX002014	f_jzds5v4u3edju	source-key alias	soóč thíi	to think, ponder, plan	verb tr compound conjunct-verb non-incorporating	multiple				0		Restriction: Fem agr with non-verb element in pfv
liljegren-LX002015	f_omztjlsgwlsqu	source-key alias	sóon	summer (high) pasture	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl, pl): -a; Morphemic form: sáan
liljegren-LX002016	f_75lcgyjan4oqg	source-key alias	sooṇíi	river	noun f Palula-noun-class-a	first-mora	13137	*sapānīya-		4	*sapānīya- 'wet' (T: 13137)	Inflection: a-decl (Obl, pl): -a
liljegren-LX002017	f_ld5ctwlfiuf2k	source-key alias	soór	ice; hard snow	noun m Palula-noun-class-a	second-mora	13355	sára-	1	2	sára- 'hardness (of wood); best part' (T: 13355)	Inflection: a-decl (Obl): -á
liljegren-LX002018	f_jkmzjeewxde2m	source-key alias	sóoru	whole; good, healthy	adj	first-mora				0		Inflection: Uml (Fem): séeri; Morphemic form: sáar-
liljegren-LX002019	f_zz5tvhnfx7nyg	source-key alias	soṭmiroó	Sotmiro; descendant of Sotmirok; member of the Sotmire clan (in Ashret)	noun m Palula-noun-class-ee	second-mora				0		Inflection: ee-decl (Pl): soṭmireé, (Pl obl): soṭmirúm
liljegren-LX002020	f_4me6sddx5sgcm	source-key alias	suaál	question; issue	noun f Palula-noun-class-i loanword loan:Arabic loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Arabic): suˈaal, suwaal, sawaal	Inflection: i-decl (Obl, pl): sueelí
liljegren-LX002021	f_o3ibnwwau2a4u	source-key alias	suaál thíi	to request, pray	verb tr compound conjunct-verb non-incorporating	multiple				0		Restriction: Fem agr with non-verb element in pfv
liljegren-LX002022	f_hs6bzr5tkn2ny	source-key alias	sučá	pure	adj indecl	short-or-diphthong				0		
liljegren-sum	f_pbib4h5jlqz6k	source-key alias	sum	mud (dry), dust	noun m Palula-noun-class-a	implicit-short				0		Inflection: a-decl (Obl, pl): -a
liljegren-LX002023	f_ghdglbup3vhmk	source-key alias	suóo	to make sb sleep, put to sleep	verb intr caus Palula-verb-class-L-a	first-mora				0		Inflection: L:a (Prs): suaáanu, (Pfv): suóolu, (Cv): suaá, (Imp): suá; Morphemic form: so-á-
liljegren-LX002024	f_zwyw7bhy3jtvy	source-key alias	súrǰumi	last part of the winter; a (40-day) period characterized by changeable weather with increasing day temperatures (appr. 21 Feb-31 Mar)	noun f loanword loan:Pashto	short-or-diphthong		Origin:		2	Origin: Pashto 'cold': soṛ ; Pashto 'winter': ǰamaey	
liljegren-LX002025	f_5zvmvpamrkmss	source-key alias	surkhaṇoó	descendant of Surkhon; a major tribal division in Ashret; members of any of the five clans: Phatake, Zarine, Badile, Mirmadikor and Mullahkor	noun m Palula-noun-class-ee	second-mora				0		Inflection: ee-decl (Pl): surkhaṇeé, (Pl obl): surkhaṇúm
liljegren-sust	f_cz3dr63iz5uzk	source-key alias	sust	weak; lazy	adj indecl	implicit-short				0		
liljegren-LX002026	f_23ubcozln6vgm	source-key alias	suthaán	trousers	noun f Palula-noun-class-i	second-mora	13468	*sutthanā-		3	*sutthanā- 'trousers' (T: 13468)	Inflection: i-decl (Obl, pl): suthaní; Morphemic form: suthán
liljegren-LX002027	f_idvk5ms536oze	source-key alias	sútu	slept (masc sg)	verb intr	short-or-diphthong				0		
liljegren-LX002028	f_f5ppuzenbgtk6	source-key alias	súuri	sun	noun f Palula-noun-class-m	first-mora	13574	sū́riya	1	3	sū́riya 'sun (masc)' (T: 13574)	Inflection: m-decl (Pl): -m
liljegren-LX002029	f_nzb6jsirkxzou	source-key alias	súutr	thread	noun m Palula-noun-class-a	first-mora	13561	sū́tra	1	2	sū́tra 'thread, cord' (T: 13561)	Inflection: a-decl (Obl, pl): -a
liljegren-LX002030	f_tkcokuxpy74tk	source-key alias	súutri	female (about animals)	adj	first-mora	13604	*sōtrī-		2	*sōtrī- 'bearing young' (T: 13604)	
liljegren-LX002031	f_p2njf3u6k6jfg	source-key alias	suutríi	to castrate	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): suutráanu, (Pfv): suutrílu, (Cv): suutrí, (Imp): suutrá; Morphemic form: súutr-é-
liljegren-LX002032	f_vtca5gbhbbbmi	source-key alias	šaák	wood	noun m Palula-noun-class-a	second-mora	12379	śākhyá-	2	2	śākhyá- 'belonging to or resembling a branch, branching' (T: 12379)	Inflection: a-decl (Obl, pl): -á
liljegren-LX002033	f_jsqqumrn4b7ei	source-key alias	šaakíilu	wooden	adj	first-mora				0		Inflection: Reg (Fem): šaakíili; Morphemic form: šaák-íil-
liljegren-LX002034	f_6bzbyubxz6s74	source-key alias	šaál	veil; sheet; shawl	noun f Palula-noun-class-i	second-mora				0		Inflection: i-decl (Obl, pl): šeelí
liljegren-LX002035	f_zhr2kiplmdubm	source-key alias	šáan	roof	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl, pl): šaná; Morphemic form: šan
liljegren-LX002036	f_b56f5zy6v66ec	source-key alias	šaaraháaṛu	late summer or autumn; 80-day period during which various kinds of fruit are ripe, the maize harvest is gathered, and people are stocking up for the cold season (appr. 11 Sep-30 Nov)	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl): šaaraháaṛa
liljegren-LX002037	f_ad7axyvp23fn6	source-key alias	šaáx	branch (genealogical)	noun m Palula-noun-class-i loanword loan:Persian loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Persian): šaax	Inflection: i-decl (Obl, pl): šeexí
liljegren-LX002038	f_mp7wor2ejljtw	source-key alias	šaazaadá	prince (esp. with reference to the principality of Chitral)	noun m Palula-noun-class-aan loanword loan:Persian	short-or-diphthong		Origin:		2	Origin: Persian: šah-zaada	Inflection: aan-decl (Pl): šaazaadagaán
liljegren-LX002039	f_je3pofe4d6epu	source-key alias	šáhar	city	noun m Palula-noun-class-a loanword loan:Persian loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Persian): šahr	Inflection: a-decl (Obl, pl): šáhra
liljegren-LX002040	f_pmxpprjnvd2z4	source-key alias	šahidgirí	martyrdom	noun f loanword loan:Arabic loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Arabic) 'martyr': šahiid	
liljegren-LX002041	f_rtkm5dzo2gsvm	source-key alias	šak	doubt, hesitation	noun f Palula-noun-class-i loanword loan:Arabic loan:Urdu	implicit-short		Origin:		2	Origin: Urdu (Arabic): šakk, šak	Inflection: i-decl (Obl): -í
liljegren-LX002042	f_6m3htkn3t5pa6	source-key alias	šam	Co-lexicalized intensifier	adv degree	implicit-short				0		
liljegren-LX002043	f_6a2c6rvxwwlt4	source-key alias	šámbi	Saturday	noun f loanword loan:Persian	short-or-diphthong		Origin:		2	Origin: Persian: šambih, šamba	
liljegren-LX002044	f_f3jw5rakhofls	unique cited original and full etymology	šanbalíi	outer end (of roof)		first-mora				0		Inflection: a-decl (Obl, pl): -a; Dictionary POS: ?
liljegren-LX002045	f_qyujgywu2gcdq	source-key alias	šaraál	autumn	noun m Palula-noun-class-a	second-mora	12329	śarád-	2	2	śarád- 'autumn (fem)' (T: 12329)	Inflection: a-decl (Obl, pl): šaralá
liljegren-LX002046	f_cdpvr4q6njvco	source-key alias	šarái	she-deer; female markhor	noun f Palula-noun-class-a Palula-noun-class-m	short-or-diphthong	12331	śarabhá-	3	3	śarabhá- 'a kind of deer' (T: 12331)	Inflection: a-decl/m-decl (Pl): šarée, šaraíim
liljegren-LX002047	f_w2bo6r43uwijo	source-key alias	šariíf	holy, sacred	honorific loanword loan:Arabic loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Arabic): šariif	
liljegren-LX002048	f_nav5w3qefhsji	source-key alias	šart	bet	noun f Palula-noun-class-i loanword loan:Arabic loan:Urdu	implicit-short		Origin:		2	Origin: Urdu (Arabic): šart	Inflection: i-decl (Obl, pl): -í
